user_id,heart_rate_BPM,blood_oxygen_level,step_count,sleep_duration_hr,activity_level,stress_level,health
3972,85.0,99.5,8930.5,5.3,Highly_Active,8,Moderate
3973,64.0,99.7,14441.7,4.8,Sedentary,1,Good
3974,76.8,97.2,15740.3,4.8,Sedentary,5,Good
3975,68.4,99.9,877.6,11.0,Active,7,Excellent
3976,74.3,100.0,3442.4,8.2,Active,9,Good
3977,97.6,95.3,1863.3,7.3,Sedentary,9,Moderate
3978,77.0,99.4,6212.2,7.0,Sedentary,4,Good
3979,63.7,97.9,14519.3,7.3,Sedentary,7,Good
3980,58.9,98.8,19312.1,3.9,Sedentary,2,Good
3981,84.8,96.0,31293.6,6.8,Highly_Active,7,Good
3982,85.1,99.2,3632.7,8.3,Active,4,Excellent
3983,76.7,96.2,7959.2,7.4,Sedentary,2,Excellent
3984,62.7,97.5,7532.8,0.0,Active,4,Moderate
3985,80.4,99.0,1907.6,6.8,Active,9,Moderate
3986,81.8,98.2,1540.7,7.2,Highly_Active,10,Moderate
3987,89.2,100.0,3791.9,6.5,Sedentary,7,Good
3988,66.7,97.7,9.8,3.7,Highly_Active,1,Good
3989,80.1,96.9,1252.2,6.0,Highly_Active,1,Excellent
3990,72.5,93.9,1386.9,7.1,Highly_Active,6,Good
3991,84.7,98.5,6293.9,6.5,Active,8,Moderate
3992,85.7,98.8,1240.0,4.2,Sedentary,3,Good
3993,0.0,96.8,624.7,5.1,Active,2,Good
3994,0.0,96.8,5555.3,7.1,Highly_Active,2,Excellent
3995,73.5,96.4,3473.9,4.7,Sedentary,4,Good
3996,70.8,98.6,17166.0,5.4,Highly_Active,8,Moderate
3997,106.3,99.3,3772.6,6.4,Highly_Active,7,Good
3998,62.3,95.3,7716.7,4.8,Highly_Active,1,Good
3999,68.3,99.7,2060.3,7.8,Active,2,Excellent
4000,75.1,99.9,5878.1,6.4,Sedentary,9,Moderate
4001,89.9,100.0,6023.8,5.2,Active,1,Excellent
4002,95.8,98.2,4233.5,6.6,Active,2,Excellent
4003,77.8,99.4,6778.2,8.8,Sedentary,6,Good
4004,64.5,100.0,6315.7,5.4,Sedentary,1,Excellent
4005,65.9,97.2,11621.4,7.8,Sedentary,5,Good
4006,78.0,99.6,7177.0,7.4,Sedentary,2,Excellent
4007,93.3,100.0,1684.2,3.9,Active,3,Good
4008,70.0,97.6,1125.1,7.0,Active,4,Good
4009,100.5,98.3,6892.8,7.6,Sedentary,8,Good
4010,73.3,95.5,3896.8,6.4,Sedentary,4,Good
4011,90.0,97.1,12096.6,7.7,Highly_Active,8,Good
4012,89.7,99.7,6610.5,7.8,Active,1,Excellent
4013,86.2,95.4,5913.9,7.5,Active,3,Excellent
4014,64.6,97.1,30.6,8.2,Active,9,Good
4015,87.9,100.0,24510.1,7.2,Highly_Active,4,Excellent
4016,85.8,97.7,2813.3,6.6,Highly_Active,6,Good
4017,53.0,94.1,9208.1,6.7,Sedentary,8,Moderate
4018,86.0,93.6,8373.7,8.5,Sedentary,7,Good
4019,0.0,97.6,364.0,6.7,Highly_Active,9,Moderate
4020,98.3,98.3,3707.9,5.8,Highly_Active,5,Good
4021,82.3,96.5,2248.4,4.3,Sedentary,5,Moderate
4022,79.4,100.0,22043.4,6.1,Active,2,Excellent
4023,68.6,99.6,16789.2,4.5,Highly_Active,5,Good
4024,80.9,98.4,4115.0,7.5,Active,4,Excellent
4025,66.2,100.0,794.3,7.5,Active,10,Moderate
4026,92.2,99.3,11388.7,0.0,Active,9,Poor
4027,64.9,100.0,3162.0,7.0,Active,5,Good
4028,85.2,97.8,4297.2,5.2,Active,3,Good
4029,94.4,99.5,5124.3,0.0,Sedentary,6,Moderate
4030,292.9,94.1,5303.0,5.2,Active,4,Good
4031,73.9,100.0,5429.2,7.0,Highly_Active,7,Good
4032,94.3,100.0,4190.9,6.3,Active,9,Moderate
4033,83.2,99.7,4187.2,6.1,Highly_Active,7,Good
4034,106.8,100.0,1516.3,8.0,Sedentary,6,Good
4035,79.3,96.2,43671.8,5.0,Sedentary,7,Moderate
4036,80.6,96.8,326.7,4.6,Active,6,Moderate
4037,52.0,96.1,3669.0,4.9,Highly_Active,3,Good
4038,0.0,99.2,3906.0,6.7,Active,4,Good
4039,85.5,99.1,1838.7,3.7,Highly_Active,10,Moderate
4040,114.6,95.6,4358.1,5.5,Sedentary,4,Good
4041,48.6,99.8,10460.7,5.2,Highly_Active,2,Good
4042,75.2,100.0,3487.1,7.0,Highly_Active,10,Moderate
4043,85.0,98.3,16445.5,6.2,Sedentary,2,Excellent
4044,68.6,99.3,3120.4,0.0,Sedentary,5,Moderate
4045,76.3,93.6,3599.3,3.4,Sedentary,9,Moderate
4046,86.7,96.7,2430.6,6.2,Active,3,Good
4047,72.7,97.1,1952.2,7.9,Sedentary,6,Good
4048,49.2,98.6,3391.5,8.2,Sedentary,8,Good
4049,40.0,95.4,7294.0,7.4,Active,8,Good
4050,77.7,94.8,4814.2,5.2,Sedentary,5,Good
4051,80.3,97.9,9506.3,6.8,Sedentary,3,Excellent
4052,68.4,98.0,6078.3,7.1,Active,5,Good
4053,81.0,96.3,13643.1,7.2,Highly_Active,8,Good
4054,52.3,96.2,5652.8,6.5,Sedentary,10,Moderate
4055,69.3,96.9,14064.2,8.8,Highly_Active,10,Good
4056,243.9,96.7,4265.9,6.3,Sedentary,4,Good
4057,40.0,96.3,2815.2,6.5,Highly_Active,10,Moderate
4058,90.1,98.3,314.5,5.6,Highly_Active,7,Moderate
4059,71.0,96.7,1554.6,5.4,Highly_Active,8,Moderate
4060,105.4,97.1,2403.8,6.1,Sedentary,6,Good
4061,75.2,99.5,2887.7,7.2,Highly_Active,10,Moderate
4062,40.0,94.8,9071.6,3.2,Active,1,Good
4063,55.6,98.1,6191.0,4.8,Highly_Active,7,Moderate
4064,63.7,99.9,18771.3,6.1,Active,3,Good
4065,86.9,94.9,1229.6,7.1,Active,10,Moderate
4066,77.1,97.8,9018.0,5.6,Active,9,Moderate
4067,81.2,98.8,11454.2,5.6,Sedentary,4,Good
4068,55.5,100.0,4835.3,3.5,Active,3,Good
4069,52.3,97.8,22445.1,5.0,Active,7,Moderate
4070,71.9,99.7,8358.5,9.8,Sedentary,10,Good
4071,85.4,100.0,8862.2,6.6,Active,5,Good
4072,68.7,95.2,877.4,9.0,Sedentary,2,Excellent
4073,58.9,99.7,4169.5,6.9,Active,9,Moderate
4074,77.6,100.0,4573.7,7.5,Highly_Active,8,Good
4075,82.1,97.5,474.9,7.3,Active,3,Excellent
4076,89.6,94.5,824.6,6.1,Sedentary,4,Good
4077,58.9,97.5,9246.8,8.1,Sedentary,10,Moderate
4078,58.4,98.3,1015.5,7.2,Sedentary,2,Excellent
4079,87.6,95.4,15293.0,8.6,Active,10,Good
4080,60.0,96.5,2256.3,9.3,Highly_Active,9,Good
4081,82.5,96.8,13835.2,6.5,Active,2,Excellent
4082,99.5,94.5,22372.1,5.8,Highly_Active,4,Good
4083,99.4,97.4,3983.6,6.3,Highly_Active,10,Moderate
4084,57.7,99.2,4270.5,5.3,Sedentary,3,Good
4085,62.9,97.3,388.5,7.4,Active,3,Excellent
4086,83.1,97.8,196.1,6.9,Active,10,Moderate
4087,251.5,97.4,5759.9,5.5,Sedentary,9,Moderate
4088,98.2,99.1,3286.0,3.8,Active,2,Good
4089,76.0,100.0,15782.8,8.8,Active,3,Excellent
4090,69.7,96.7,4983.4,3.7,Active,7,Moderate
4091,96.8,96.3,8754.7,9.1,Highly_Active,3,Excellent
4092,48.1,97.3,2377.9,6.0,Sedentary,5,Good
4093,58.0,97.9,17254.9,8.1,Highly_Active,4,Excellent
4094,75.9,99.5,13273.4,0.0,Sedentary,3,Moderate
4095,99.1,96.0,2762.7,5.0,Active,3,Good
4096,75.3,100.0,5041.6,8.6,Sedentary,5,Excellent
4097,69.5,95.7,175.8,9.5,Highly_Active,4,Excellent
4098,81.6,99.1,1139.5,6.3,Active,4,Good
4099,79.3,99.7,24207.0,6.9,Sedentary,4,Good
4100,70.7,97.0,14401.9,8.1,Highly_Active,10,Moderate
4101,75.5,98.9,1992.9,6.3,Active,5,Good
4102,102.0,99.2,20622.8,6.7,Highly_Active,4,Good
4103,99.5,95.0,5099.0,6.5,Active,1,Excellent
4104,57.7,100.0,27005.6,8.5,Active,3,Excellent
4105,83.7,99.7,4074.6,3.0,Active,6,Moderate
4106,87.8,96.5,1384.9,6.1,Sedentary,8,Moderate
4107,0.0,96.6,22739.7,3.9,Active,7,Moderate
4108,60.3,100.0,20588.1,5.6,Highly_Active,4,Good
4109,67.6,98.0,6539.1,7.6,Highly_Active,5,Good
4110,58.9,100.0,7357.6,6.4,Sedentary,5,Good
4111,71.1,99.1,12006.0,6.4,Sedentary,8,Moderate
4112,48.0,99.8,2247.1,8.4,Sedentary,3,Excellent
4113,72.5,97.0,19062.8,7.1,Highly_Active,6,Good
4114,100.4,94.0,11877.1,6.7,Highly_Active,6,Good
4115,69.0,100.0,7438.0,6.3,Highly_Active,5,Good
4116,65.2,97.3,10423.2,5.6,Active,4,Good
4117,71.7,100.0,5405.7,6.5,Active,2,Excellent
4118,0.0,100.0,6016.6,6.4,Active,3,Excellent
4119,85.8,97.4,6843.7,6.4,Active,3,Good
4120,105.7,99.8,194.9,6.2,Highly_Active,7,Good
4121,231.7,100.0,18039.6,7.1,Active,9,Moderate
4122,85.5,100.0,6180.9,7.9,Highly_Active,3,Excellent
4123,77.4,95.4,19088.9,5.7,Active,1,Excellent
4124,59.5,96.4,15553.7,5.9,Active,10,Moderate
4125,84.2,95.7,18316.0,4.8,Sedentary,2,Good
4126,84.6,97.2,6083.5,9.1,Active,4,Excellent
4127,83.9,99.2,7885.0,6.3,Sedentary,10,Moderate
4128,79.2,96.3,11411.4,5.8,Active,6,Good
4129,0.0,97.2,1220.8,5.8,Highly_Active,7,Moderate
4130,69.7,97.5,26196.7,5.3,Active,2,Good
4131,57.0,100.0,2213.6,9.6,Active,6,Excellent
4132,56.5,99.2,11450.2,5.9,Highly_Active,6,Good
4133,60.0,99.2,2838.9,3.7,Sedentary,1,Good
4134,76.5,96.6,2434.5,6.1,Highly_Active,5,Good
4135,77.1,99.7,7784.1,5.3,Highly_Active,1,Excellent
4136,51.0,99.8,955.5,6.1,Highly_Active,6,Good
4137,75.1,96.4,1572.1,5.8,Active,6,Good
4138,80.2,100.0,6848.6,0.0,Sedentary,6,Moderate
4139,75.3,97.1,27.0,9.9,Highly_Active,1,Excellent
4140,81.2,95.9,11328.3,7.6,Sedentary,2,Excellent
4141,69.7,95.7,875.9,6.3,Active,4,Good
4142,72.5,97.3,5669.9,7.8,Sedentary,8,Good
4143,75.4,98.7,4106.9,5.9,Sedentary,3,Good
4144,87.9,98.9,383.5,5.9,Highly_Active,8,Moderate
4145,78.4,98.5,4657.7,3.8,Highly_Active,7,Moderate
4146,79.5,98.4,357.8,8.2,Highly_Active,9,Good
4147,50.5,97.1,10180.6,4.8,Highly_Active,8,Moderate
4148,86.3,96.9,3899.3,8.1,Sedentary,4,Excellent
4149,0.0,99.9,524.1,10.4,Sedentary,7,Excellent
4150,99.8,97.5,8506.3,7.8,Active,2,Excellent
4151,53.9,97.2,20185.3,10.1,Highly_Active,8,Good
4152,65.2,99.5,2240.5,0.0,Sedentary,1,Moderate
4153,67.2,97.1,4941.8,7.4,Sedentary,9,Moderate
4154,102.4,96.6,14568.0,4.2,Highly_Active,10,Moderate
4155,67.4,100.0,21250.9,4.7,Active,1,Good
4156,56.6,96.3,4544.8,7.7,Sedentary,4,Excellent
4157,93.3,95.2,2923.8,5.3,Sedentary,8,Moderate
4158,0.0,94.1,378.3,4.9,Sedentary,10,Moderate
4159,73.0,98.9,6753.1,7.2,Highly_Active,2,Excellent
4160,107.2,95.1,24698.1,5.1,Sedentary,4,Good
4161,94.8,97.3,1586.3,5.1,Sedentary,5,Good
4162,70.5,98.9,7250.2,9.7,Highly_Active,10,Good
4163,82.3,99.3,2923.4,9.1,Sedentary,1,Excellent
4164,100.8,96.1,5827.6,6.7,Highly_Active,5,Good
4165,76.6,96.6,3776.6,7.3,Highly_Active,9,Moderate
4166,71.8,100.0,8352.4,6.6,Sedentary,5,Good
4167,73.2,98.3,5940.2,8.0,Highly_Active,9,Good
4168,74.3,100.0,2895.0,6.2,Highly_Active,3,Good
4169,68.5,96.1,18190.2,7.1,Highly_Active,6,Good
4170,70.5,97.4,336.2,6.6,Sedentary,2,Excellent
4171,83.3,98.0,23539.5,6.2,Highly_Active,8,Moderate
4172,85.3,96.8,10798.8,6.6,Highly_Active,1,Excellent
4173,66.5,100.0,2422.2,6.7,Active,6,Good
4174,72.8,98.3,7222.1,5.3,Active,7,Moderate
4175,89.2,99.1,2518.2,7.3,Highly_Active,1,Excellent
4176,83.5,99.9,2454.6,7.4,Active,5,Good
4177,88.5,100.0,5149.0,6.2,Highly_Active,9,Moderate
4178,55.6,97.0,1922.2,3.6,Sedentary,10,Moderate
4179,0.0,94.8,4831.9,7.1,Highly_Active,10,Moderate
4180,55.9,97.8,4614.5,6.7,Highly_Active,5,Good
4181,92.7,100.0,8711.6,7.9,Active,8,Good
4182,60.8,99.2,18391.7,6.6,Highly_Active,2,Excellent
4183,82.6,96.7,642.5,6.0,Sedentary,10,Moderate
4184,73.7,97.7,841.9,6.1,Highly_Active,9,Moderate
4185,83.1,100.0,1858.1,5.3,Sedentary,3,Good
4186,75.0,99.9,351.8,7.7,Active,4,Excellent
4187,57.5,98.9,5072.9,9.2,Sedentary,4,Excellent
4188,66.8,100.0,6930.1,7.0,Active,9,Moderate
4189,58.1,98.2,1695.2,6.1,Sedentary,5,Good
4190,67.6,97.3,1413.0,6.2,Sedentary,10,Moderate
4191,83.7,97.5,5629.4,6.0,Active,9,Moderate
4192,61.6,99.7,624.9,3.0,Sedentary,4,Moderate
4193,67.1,99.1,2699.3,8.3,Active,3,Excellent
4194,81.5,95.7,6520.7,9.0,Highly_Active,5,Excellent
4195,43.5,98.3,5921.9,6.6,Highly_Active,10,Moderate
4196,46.5,97.4,439.0,6.8,Sedentary,2,Excellent
4197,67.2,99.4,7957.8,6.4,Highly_Active,1,Excellent
4198,80.2,96.4,3200.3,10.3,Active,2,Excellent
4199,95.1,100.0,10326.0,6.8,Active,3,Excellent
4200,0.0,100.0,590.9,6.0,Highly_Active,4,Good
4201,59.6,96.0,1897.4,6.2,Active,8,Moderate
4202,71.6,97.2,3945.3,5.6,Sedentary,1,Excellent
4203,89.8,96.9,6727.4,6.0,Active,10,Moderate
4204,66.6,100.0,9744.3,7.3,Highly_Active,10,Moderate
4205,66.4,99.8,9854.1,6.9,Active,7,Good
4206,85.1,99.6,12416.2,6.7,Active,9,Moderate
4207,76.6,98.0,605.2,7.9,Sedentary,8,Good
4208,64.9,97.8,1180.0,4.8,Sedentary,1,Good
4209,0.0,100.0,3325.2,4.7,Active,4,Good
4210,49.0,97.0,7571.0,7.3,Active,8,Good
4211,85.1,96.5,305.7,6.0,Sedentary,8,Moderate
4212,63.2,98.5,18116.7,8.4,Sedentary,9,Good
4213,65.1,97.5,421.7,5.7,Active,10,Moderate
4214,85.4,98.6,2059.4,9.2,Highly_Active,3,Excellent
4215,82.5,99.4,13940.9,6.9,Sedentary,7,Good
4216,69.7,94.3,13830.8,4.9,Highly_Active,3,Good
4217,73.8,97.7,1122.0,7.3,Sedentary,2,Excellent
4218,50.1,99.9,12032.6,7.6,Sedentary,7,Good
4219,0.0,95.1,5138.6,6.3,Active,2,Excellent
4220,102.3,100.0,4547.3,6.3,Highly_Active,1,Excellent
4221,78.9,98.7,2913.4,5.2,Sedentary,9,Moderate
4222,82.0,98.7,18456.7,8.7,Sedentary,6,Good
4223,62.7,97.3,5027.4,10.3,Sedentary,2,Excellent
4224,95.3,99.0,1367.5,7.2,Highly_Active,5,Good
4225,91.1,100.0,1564.5,7.2,Active,8,Good
4226,86.3,97.5,13017.3,8.0,Sedentary,6,Good
4227,87.6,97.2,6429.3,6.7,Active,1,Excellent
4228,71.3,97.5,528.8,5.0,Sedentary,4,Good
4229,75.3,96.1,8041.0,6.4,Sedentary,4,Good
4230,86.6,96.8,3052.3,6.8,Sedentary,7,Good
4231,82.5,100.0,29669.3,7.8,Active,8,Good
4232,75.1,100.0,2105.4,6.6,Active,10,Moderate
4233,69.1,94.7,18306.5,3.7,Highly_Active,5,Moderate
4234,82.2,98.2,14262.0,3.8,Active,8,Moderate
4235,72.3,96.1,1070.9,6.5,Sedentary,8,Moderate
4236,59.5,100.0,19096.7,6.8,Sedentary,1,Excellent
4237,84.4,98.4,12113.5,6.4,Highly_Active,6,Good
4238,71.7,97.4,12573.0,10.5,Active,9,Good
4239,50.9,99.1,785.8,3.6,Highly_Active,2,Good
4240,55.3,94.5,3929.6,5.2,Sedentary,10,Moderate
4241,79.5,100.0,16648.7,6.5,Active,6,Good
4242,109.5,98.5,6155.8,9.4,Highly_Active,4,Excellent
4243,97.6,95.6,23471.9,7.9,Highly_Active,3,Excellent
4244,71.4,95.0,116.2,4.8,Sedentary,7,Moderate
4245,67.6,100.0,10515.7,5.5,Sedentary,5,Good
4246,57.6,99.6,6387.7,6.3,Sedentary,10,Moderate
4247,84.0,95.5,1120.6,6.0,Highly_Active,1,Excellent
4248,80.8,100.0,4072.4,6.0,Active,8,Moderate
4249,52.7,96.9,4775.9,7.7,Highly_Active,10,Moderate
4250,79.9,96.5,1715.3,9.2,Highly_Active,3,Excellent
4251,86.5,96.7,4302.2,4.5,Highly_Active,6,Moderate
4252,94.2,95.9,4097.2,6.9,Active,7,Good
4253,97.4,100.0,15604.3,6.8,Sedentary,6,Good
4254,79.0,96.5,8677.1,6.8,Active,4,Good
4255,46.5,98.4,4296.7,4.2,Highly_Active,9,Moderate
4256,78.1,97.5,7584.2,7.4,Highly_Active,5,Good
4257,62.9,97.3,6860.5,5.8,Sedentary,6,Good
4258,89.8,99.0,3915.7,5.8,Active,1,Excellent
4259,70.6,97.3,11379.6,7.4,Sedentary,4,Good
4260,72.2,96.9,2070.4,5.7,Highly_Active,3,Good
4261,82.4,97.8,1462.2,5.9,Sedentary,1,Excellent
4262,71.9,97.7,15054.3,6.4,Active,8,Moderate
4263,0.0,98.3,8862.3,9.4,Sedentary,9,Good
4264,86.9,98.4,3833.8,8.0,Active,8,Good
4265,63.2,95.2,23399.7,5.9,Active,2,Good
4266,41.6,95.7,338.5,6.3,Sedentary,8,Moderate
4267,68.9,97.6,10068.0,8.2,Sedentary,5,Good
4268,95.1,99.2,1399.5,5.4,Highly_Active,6,Good
4269,67.1,98.8,29198.9,8.1,Active,4,Excellent
4270,54.4,96.3,1728.3,8.8,Highly_Active,7,Good
4271,96.5,98.7,8937.4,9.6,Sedentary,2,Excellent
4272,90.1,99.0,1625.1,6.2,Sedentary,1,Excellent
4273,69.2,97.7,10826.3,6.7,Active,8,Good
4274,61.5,96.6,15215.5,6.7,Active,6,Good
4275,83.6,96.2,13881.9,6.2,Highly_Active,7,Good
4276,75.7,96.8,11037.8,7.7,Highly_Active,8,Good
4277,77.0,96.0,12989.4,5.8,Highly_Active,7,Moderate
4278,70.2,99.7,3352.2,6.6,Active,6,Good
4279,247.8,97.1,2826.5,0.0,Highly_Active,5,Moderate
4280,89.1,99.2,10279.8,5.1,Active,10,Moderate
4281,82.3,99.0,446.4,8.0,Sedentary,10,Moderate
4282,67.2,100.0,6913.1,5.7,Active,10,Moderate
4283,86.1,99.6,5480.5,9.8,Sedentary,10,Good
4284,90.2,99.9,11343.7,8.7,Highly_Active,2,Excellent
4285,64.6,100.0,5006.4,4.6,Sedentary,6,Moderate
4286,74.6,97.9,5765.7,7.6,Active,9,Good
4287,54.5,99.9,2152.8,7.2,Highly_Active,2,Excellent
4288,87.2,100.0,2934.7,4.9,Highly_Active,1,Excellent
4289,90.5,96.3,12608.5,8.6,Sedentary,5,Excellent
4290,40.0,99.9,13685.2,6.6,Highly_Active,10,Moderate
4291,72.6,96.1,7770.7,5.5,Sedentary,2,Good
4292,76.5,97.6,5100.7,3.5,Active,3,Good
4293,75.3,97.1,10532.6,7.2,Sedentary,10,Moderate
4294,67.8,100.0,4688.2,0.0,Active,7,Poor
4295,82.3,98.1,9679.3,4.9,Highly_Active,1,Good
4296,65.6,97.9,12930.9,5.3,Sedentary,4,Good
4297,75.6,99.1,16281.6,6.2,Active,1,Excellent
4298,84.3,96.9,106.0,8.6,Sedentary,1,Excellent
4299,86.8,96.7,16321.5,8.9,Highly_Active,2,Excellent
4300,70.8,99.7,1201.3,7.9,Sedentary,7,Good
4301,58.7,98.3,20323.8,7.7,Highly_Active,3,Excellent
4302,81.3,96.7,9056.2,7.1,Active,6,Good
4303,67.2,97.1,10037.6,0.0,Sedentary,7,Poor
4304,81.4,99.4,36.5,3.9,Active,2,Good
4305,91.6,98.5,8811.5,2.4,Highly_Active,2,Good
4306,73.9,95.0,21555.8,0.0,Sedentary,5,Moderate
4307,109.3,100.0,9960.4,7.8,Active,1,Excellent
4308,66.4,96.9,8358.3,0.0,Active,3,Moderate
4309,89.7,99.6,2554.7,4.4,Highly_Active,6,Moderate
4310,74.4,95.1,818.4,6.0,Sedentary,5,Good
4311,59.1,100.0,983.1,8.5,Active,6,Good
4312,89.5,98.0,889.3,8.9,Active,8,Good
4313,86.6,95.9,3170.3,6.3,Active,2,Excellent
4314,91.8,97.6,4105.2,6.9,Highly_Active,2,Excellent
4315,55.7,96.7,21378.0,7.0,Active,8,Good
4316,78.3,97.2,3300.3,5.7,Highly_Active,4,Good
4317,81.7,98.0,17323.4,6.2,Active,4,Good
4318,45.5,96.9,1021.1,5.7,Active,10,Moderate
4319,78.1,95.0,18301.3,6.3,Active,6,Good
4320,82.2,98.8,10859.7,4.7,Highly_Active,10,Moderate
4321,89.0,98.7,6611.8,9.6,Active,7,Good
4322,61.1,97.0,2021.3,5.0,Highly_Active,5,Good
4323,58.0,96.8,31.8,7.4,Highly_Active,5,Good
4324,65.9,98.6,9268.7,7.3,Sedentary,6,Good
4325,69.7,98.0,7681.9,8.7,Sedentary,2,Excellent
4326,54.0,96.2,8620.7,4.5,Sedentary,1,Good
4327,44.1,100.0,13813.1,5.8,Highly_Active,4,Good
4328,71.1,100.0,2245.3,7.8,Active,10,Moderate
4329,83.6,99.6,2819.1,7.0,Highly_Active,1,Excellent
4330,93.8,98.2,1442.3,3.3,Sedentary,5,Moderate
4331,65.6,100.0,2489.5,9.1,Active,9,Good
4332,75.0,97.4,15823.3,7.3,Highly_Active,10,Moderate
4333,71.6,98.3,1769.1,8.2,Sedentary,2,Excellent
4334,65.8,97.0,1597.6,7.9,Sedentary,10,Moderate
4335,88.9,98.0,1868.8,8.7,Sedentary,10,Good
4336,73.4,99.3,988.5,7.9,Sedentary,10,Moderate
4337,56.3,97.2,3755.1,6.4,Highly_Active,8,Moderate
4338,77.4,96.7,7336.2,4.4,Highly_Active,6,Moderate
4339,40.0,98.0,1638.3,5.6,Sedentary,9,Moderate
4340,69.7,99.2,4772.1,0.0,Sedentary,2,Moderate
4341,94.2,99.2,5999.9,6.1,Highly_Active,9,Moderate
4342,65.3,95.3,2359.3,6.7,Active,5,Good
4343,79.6,97.5,440.8,6.1,Sedentary,3,Good
4344,104.5,98.8,4127.5,5.0,Sedentary,6,Good
4345,93.4,97.6,5933.8,10.3,Highly_Active,1,Excellent
4346,108.2,94.2,2089.7,8.3,Sedentary,7,Good
4347,67.9,97.5,8363.3,8.6,Highly_Active,1,Excellent
4348,79.7,98.0,8614.6,7.4,Sedentary,8,Good
4349,58.0,98.6,15356.4,7.3,Highly_Active,10,Moderate
4350,59.0,98.4,149.8,8.2,Highly_Active,1,Excellent
4351,64.0,97.0,4170.1,4.7,Highly_Active,5,Good
4352,79.0,97.7,2985.0,6.7,Highly_Active,5,Good
4353,79.8,97.7,6417.3,6.2,Sedentary,9,Moderate
4354,90.7,96.3,2403.5,5.3,Sedentary,8,Moderate
4355,91.0,100.0,7456.9,0.0,Sedentary,5,Moderate
4356,53.9,95.9,4829.3,8.1,Sedentary,4,Excellent
4357,88.7,99.4,13724.8,10.3,Active,4,Excellent
4358,73.5,95.5,1411.1,6.9,Sedentary,5,Good
4359,58.5,100.0,7418.1,4.6,Highly_Active,4,Good
4360,54.7,96.4,15431.5,6.0,Sedentary,8,Moderate
4361,96.2,99.8,6881.5,3.4,Active,1,Good
4362,0.0,94.2,3236.3,5.1,Sedentary,1,Good
4363,86.3,97.5,3874.2,4.9,Sedentary,3,Good
4364,72.7,94.8,2202.8,5.1,Sedentary,1,Good
4365,87.6,95.6,3950.5,5.6,Sedentary,1,Excellent
4366,51.1,95.5,455.4,4.9,Highly_Active,6,Moderate
4367,95.4,98.1,4202.8,7.7,Sedentary,3,Excellent
4368,73.8,96.7,2131.3,6.3,Sedentary,5,Good
4369,71.6,96.0,523.2,4.5,Sedentary,1,Good
4370,83.4,97.1,2810.7,5.1,Highly_Active,3,Good
4371,75.2,100.0,1558.0,5.9,Active,9,Moderate
4372,63.6,96.7,2143.9,0.0,Highly_Active,4,Moderate
4373,94.9,97.2,17895.8,7.5,Sedentary,8,Good
4374,79.6,99.3,4001.0,1.8,Highly_Active,2,Good
4375,78.8,100.0,7122.9,-0.2,Sedentary,10,Poor
4376,94.1,97.5,6863.6,7.5,Active,1,Excellent
4377,92.6,100.0,2801.3,6.9,Sedentary,1,Excellent
4378,87.4,94.5,6823.1,7.7,Highly_Active,5,Good
4379,77.5,97.7,20827.5,8.2,Highly_Active,5,Good
4380,62.9,98.3,4782.3,7.9,Active,6,Good
4381,86.8,96.2,2766.0,5.6,Sedentary,3,Good
4382,61.6,96.3,4002.0,5.5,Sedentary,1,Excellent
4383,61.6,98.4,3200.4,6.4,Active,5,Good
4384,67.1,98.0,9024.9,7.4,Highly_Active,2,Excellent
4385,88.8,96.9,393.4,6.8,Active,6,Good
4386,92.3,95.8,5776.4,5.6,Sedentary,6,Good
4387,80.0,100.0,7263.4,6.3,Active,2,Excellent
4388,80.6,97.9,3974.0,9.3,Sedentary,6,Excellent
4389,92.4,98.2,6655.9,3.2,Active,10,Moderate
4390,105.6,97.5,1143.7,6.5,Active,2,Excellent
4391,76.1,98.4,2459.2,6.4,Sedentary,5,Good
4392,107.7,98.9,3678.2,7.2,Sedentary,2,Excellent
4393,68.1,100.0,903.1,9.4,Active,9,Good
4394,93.3,98.7,11434.1,6.2,Highly_Active,7,Good
4395,91.4,98.6,7023.6,7.9,Active,3,Excellent
4396,54.9,99.5,1088.8,6.5,Sedentary,1,Excellent
4397,90.5,100.0,5663.4,4.4,Sedentary,7,Moderate
4398,74.5,100.0,14236.5,6.1,Highly_Active,7,Good
4399,96.4,98.5,20852.7,5.9,Highly_Active,8,Moderate
4400,62.2,96.3,4361.2,5.6,Sedentary,7,Moderate
4401,70.4,98.2,5947.4,6.6,Active,2,Excellent
4402,86.6,97.2,4443.2,5.0,Highly_Active,3,Good
4403,105.8,96.2,1096.2,6.7,Sedentary,5,Good
4404,95.4,96.4,1954.9,8.1,Highly_Active,8,Good
4405,84.7,97.6,1676.7,6.7,Sedentary,5,Good
4406,73.0,100.0,5728.6,6.9,Sedentary,6,Good
4407,80.7,99.6,11106.3,5.7,Sedentary,3,Good
4408,75.9,97.2,2628.8,5.4,Sedentary,8,Moderate
4409,69.2,99.3,3410.5,6.5,Sedentary,6,Good
4410,82.3,96.6,2156.1,5.6,Active,10,Moderate
4411,96.1,98.5,6309.3,3.9,Active,8,Moderate
4412,88.7,100.0,984.9,6.6,Sedentary,5,Good
4413,73.3,98.0,4295.1,6.1,Sedentary,3,Good
4414,79.5,97.9,19116.0,4.3,Sedentary,8,Moderate
4415,62.1,97.9,11340.4,8.3,Sedentary,3,Excellent
4416,61.5,98.2,3509.7,3.8,Highly_Active,8,Moderate
