user_id,heart_rate_BPM,blood_oxygen_level,step_count,sleep_duration_hr,activity_level,stress_level
5163,67.7,94.1,1977.9,4.1,Highly_Active,8
5164,59.5,98.5,2763.7,10.6,Active,8
5165,74.3,100.0,1522.8,6.6,Highly_Active,6
5166,90.0,98.1,20468.5,8.2,Sedentary,3
5167,79.9,96.1,4397.4,3.3,Sedentary,9
5168,66.7,93.8,890.4,8.4,Sedentary,1
5169,63.6,96.7,384.1,5.7,Sedentary,1
5170,64.8,100.0,8430.8,4.8,Active,6
5171,51.0,96.4,4004.9,6.6,Highly_Active,1
5172,62.1,100.0,2811.2,0.0,Active,1
5173,90.5,97.5,16655.4,6.5,Highly_Active,7
5174,56.3,100.0,4867.4,5.7,Highly_Active,9
5175,55.3,95.1,5727.7,5.5,Active,6
5176,47.8,99.0,425.0,9.0,Sedentary,5
5177,65.2,95.5,10936.4,5.1,Sedentary,1
5178,89.0,99.0,15527.8,7.4,Active,1
5179,60.8,99.9,1108.5,7.4,Sedentary,2
5180,72.4,95.5,21953.7,8.0,Highly_Active,9
5181,67.7,95.8,4832.0,4.4,Sedentary,10
5182,79.8,99.8,16583.5,6.6,Sedentary,6
5183,99.4,100.0,4564.6,6.3,Sedentary,5
5184,75.0,97.3,4375.3,6.4,Active,6
5185,108.9,100.0,6185.0,5.9,Sedentary,1
5186,271.5,96.4,841.2,8.5,Sedentary,7
5187,78.0,100.0,2449.3,5.4,Sedentary,8
5188,67.5,95.5,2779.3,8.1,Highly_Active,7
5189,103.3,98.4,10497.7,5.9,Highly_Active,10
5190,58.1,99.2,312.7,7.4,Sedentary,9
5191,106.2,97.2,11886.0,7.3,Active,5
5192,70.2,99.9,962.4,7.2,Sedentary,1
5193,54.0,98.1,1994.3,5.7,Sedentary,3
5194,80.8,99.6,5758.1,8.0,Highly_Active,6
5195,66.5,98.1,2966.1,4.2,Highly_Active,7
5196,68.2,97.2,12338.2,7.5,Active,7
5197,88.4,98.7,10076.2,5.2,Highly_Active,9
5198,78.3,98.8,517.6,6.7,Sedentary,1
5199,71.8,99.4,227.3,5.5,Active,5
5200,63.6,99.4,16630.5,6.0,Active,1
5201,103.6,99.0,2040.4,8.6,Active,3
5202,63.0,99.3,6151.8,5.5,Sedentary,8
5203,93.9,99.4,9496.0,4.7,Highly_Active,7
5204,82.8,99.3,429.8,6.0,Highly_Active,4
5205,73.6,98.6,17937.2,5.6,Highly_Active,10
5206,85.5,97.4,13602.6,6.4,Highly_Active,3
5207,105.6,97.2,2289.9,8.2,Sedentary,1
5208,69.5,100.0,1583.8,6.6,Active,1
5209,60.9,98.1,4924.7,7.7,Active,6
5210,62.0,97.4,2049.6,6.2,Active,7
5211,62.7,95.4,20205.8,7.1,Active,1
5212,79.6,94.6,1120.0,4.7,Sedentary,9
5213,90.3,97.2,5262.4,4.1,Highly_Active,3
5214,82.6,99.5,21760.9,8.4,Sedentary,5
5215,83.1,97.3,4840.6,7.1,Highly_Active,1
5216,55.3,98.6,27421.6,8.3,Highly_Active,3
5217,76.2,99.5,4192.7,5.3,Sedentary,7
5218,70.8,98.8,10370.9,7.8,Highly_Active,9
5219,59.2,99.3,6620.9,7.9,Highly_Active,9
5220,92.2,97.0,4300.9,8.0,Highly_Active,9
5221,109.7,95.9,9566.9,6.6,Highly_Active,1
5222,81.5,96.0,6259.1,6.6,Active,10
5223,101.4,98.6,2676.8,6.3,Active,6
5224,62.7,100.0,5261.4,6.1,Active,10
5225,85.7,95.8,1493.5,6.3,Highly_Active,9
5226,0.0,99.7,5252.1,6.9,Highly_Active,6
5227,95.2,97.8,5136.1,4.5,Active,3
5228,93.4,98.9,17275.4,7.2,Highly_Active,9
5229,95.4,98.5,1191.1,5.6,Highly_Active,8
5230,66.6,99.3,4835.0,6.1,Highly_Active,1
5231,94.6,100.0,3661.4,7.0,Sedentary,7
5232,62.2,98.0,1298.7,3.8,Sedentary,3
5233,86.7,94.6,5886.8,7.4,Active,6
5234,75.7,95.9,6542.6,6.9,Highly_Active,3
5235,0.0,94.9,3834.3,5.3,Highly_Active,8
5236,89.5,95.9,970.7,4.4,Highly_Active,2
5237,95.6,94.4,5098.7,7.0,Sedentary,1
5238,89.8,92.0,3197.9,6.9,Sedentary,7
5239,96.8,98.2,1241.7,3.5,Highly_Active,9
5240,76.9,96.7,1685.5,6.8,Highly_Active,2
5241,86.6,100.0,3379.9,5.8,Highly_Active,10
5242,75.9,99.0,34962.8,5.8,Active,10
5243,82.7,93.2,78.9,8.1,Sedentary,5
5244,87.4,98.4,519.7,5.7,Sedentary,1
5245,63.9,96.1,19642.7,0.0,Active,2
5246,85.0,96.8,6676.7,4.6,Sedentary,2
5247,92.2,99.2,2040.2,5.9,Highly_Active,2
5248,65.6,95.9,13196.5,7.1,Highly_Active,2
5249,92.0,94.7,5090.4,7.3,Active,3
5250,86.3,97.0,3325.7,2.9,Sedentary,8
5251,70.8,100.0,10587.1,4.5,Active,4
5252,50.9,97.8,612.0,6.0,Sedentary,4
5253,83.9,98.4,793.8,5.3,Sedentary,5
5254,108.8,97.0,1211.7,4.3,Sedentary,9
5255,94.7,97.3,3799.3,6.2,Highly_Active,6
5256,69.5,98.9,5956.3,6.5,Highly_Active,2
5257,72.7,100.0,6201.0,8.3,Highly_Active,10
5258,63.4,98.1,609.6,7.8,Active,5
5259,106.5,95.8,1289.2,6.7,Highly_Active,9
5260,0.0,100.0,31260.4,6.9,Active,10
5261,87.4,99.1,3899.3,5.8,Highly_Active,5
5262,74.1,95.1,9359.5,7.6,Active,4
5263,69.1,96.3,3337.4,6.3,Highly_Active,10
5264,63.1,100.0,3394.7,7.0,Sedentary,8
5265,79.4,97.8,3656.6,4.7,Highly_Active,2
5266,0.0,96.3,8086.3,5.8,Active,2
5267,51.0,97.0,412.5,3.8,Highly_Active,5
5268,74.6,98.8,5707.9,0.0,Active,7
5269,90.6,100.0,7249.1,8.4,Highly_Active,10
5270,83.5,93.3,806.1,4.4,Highly_Active,1
5271,219.2,95.5,1227.8,5.2,Highly_Active,9
5272,82.5,99.4,1741.5,7.9,Active,7
5273,95.1,99.7,1381.9,7.0,Active,2
5274,68.5,99.4,1266.7,8.6,Highly_Active,1
5275,56.2,98.2,1274.8,5.9,Sedentary,6
5276,73.2,100.0,3534.1,6.7,Highly_Active,6
5277,76.2,97.5,2983.3,6.6,Sedentary,5
5278,75.3,98.4,8751.2,6.9,Sedentary,6
5279,40.0,96.7,2163.0,7.4,Sedentary,6
5280,70.3,97.3,6179.1,8.2,Highly_Active,3
5281,60.3,98.8,2547.1,4.9,Sedentary,2
5282,40.0,95.4,2509.4,4.6,Active,8
5283,78.1,97.3,12787.2,7.9,Sedentary,7
5284,72.5,96.5,894.4,5.2,Highly_Active,5
5285,57.4,96.6,1910.8,6.5,Sedentary,3
5286,87.4,100.0,486.2,6.8,Highly_Active,5
5287,0.0,98.7,4985.4,4.5,Sedentary,10
5288,78.3,96.8,5715.4,7.0,Active,7
5289,88.2,95.9,8796.7,7.7,Highly_Active,5
5290,82.3,96.8,2015.4,7.0,Highly_Active,10
5291,50.2,94.9,6615.5,4.9,Highly_Active,4
5292,82.6,99.6,111.2,8.7,Sedentary,3
5293,99.5,100.0,4962.3,5.1,Sedentary,2
5294,108.7,98.0,1952.4,9.8,Highly_Active,5
5295,96.0,96.8,8550.1,5.9,Highly_Active,1
5296,56.3,100.0,13925.6,2.9,Sedentary,6
5297,40.0,95.7,669.9,6.8,Highly_Active,8
5298,40.0,95.7,56.6,8.2,Sedentary,2
5299,91.8,99.5,2806.3,6.8,Active,10
5300,82.3,97.4,6923.7,4.9,Active,10
5301,54.9,96.0,267.6,5.2,Highly_Active,9
5302,87.1,97.4,4879.0,5.9,Sedentary,10
5303,50.2,97.7,4408.5,6.5,Active,9
5304,71.3,96.5,1827.9,8.2,Sedentary,10
5305,81.6,97.4,3501.8,8.2,Highly_Active,5
5306,68.5,94.9,11705.2,5.6,Active,6
5307,107.6,98.3,14852.9,6.2,Sedentary,5
5308,71.9,99.2,13695.1,6.0,Active,5
5309,66.0,98.2,340.8,6.1,Sedentary,5
5310,52.5,98.2,5265.4,4.2,Sedentary,6
5311,0.0,97.2,1492.4,9.2,Sedentary,9
5312,83.3,98.3,3942.2,8.6,Sedentary,6
5313,96.2,96.0,5462.8,7.0,Highly_Active,5
5314,57.6,100.0,11656.0,4.0,Sedentary,1
5315,0.0,97.5,508.1,5.6,Highly_Active,8
5316,85.3,99.9,1684.7,9.3,Highly_Active,2
5317,40.0,100.0,622.2,6.6,Highly_Active,5
5318,59.9,98.9,193.4,6.3,Active,10
5319,65.1,100.0,3876.3,6.3,Sedentary,8
5320,70.6,95.4,8545.9,5.7,Sedentary,9
5321,91.0,100.0,3362.3,7.7,Active,3
5322,40.0,99.4,4907.9,2.7,Active,2
5323,69.6,96.1,2441.5,7.6,Sedentary,4
5324,72.0,95.3,8082.2,6.8,Sedentary,7
5325,73.1,100.0,8721.7,5.5,Sedentary,4
5326,61.1,96.7,9679.7,7.7,Highly_Active,8
5327,63.6,99.0,11962.0,5.8,Sedentary,10
5328,70.4,96.8,847.1,8.4,Sedentary,6
5329,108.1,98.1,1983.2,7.0,Highly_Active,9
5330,55.2,99.0,17415.1,9.6,Sedentary,5
5331,80.4,96.1,14028.7,5.8,Highly_Active,8
5332,69.6,100.0,4502.1,4.8,Highly_Active,3
5333,68.4,98.3,8109.9,7.1,Highly_Active,3
5334,53.6,98.6,16602.5,7.7,Sedentary,4
5335,92.5,96.9,2121.3,3.7,Highly_Active,9
5336,63.7,96.5,2986.5,7.0,Highly_Active,7
5337,77.7,97.2,15048.5,7.3,Sedentary,9
5338,69.4,100.0,11769.4,7.2,Highly_Active,7
5339,55.3,100.0,58.3,7.6,Sedentary,8
5340,77.5,99.0,2349.5,6.7,Highly_Active,2
5341,69.6,96.9,6978.7,5.0,Sedentary,2
5342,83.6,98.2,968.4,6.7,Highly_Active,8
5343,86.9,99.9,5929.0,1.3,Highly_Active,7
5344,43.7,95.8,4075.4,4.5,Highly_Active,2
5345,55.1,100.0,342.3,9.0,Active,2
5346,91.0,95.5,9634.2,7.6,Sedentary,9
5347,68.4,98.0,9102.7,6.7,Sedentary,2
5348,90.8,97.0,25673.1,7.6,Sedentary,5
5349,70.4,100.0,409.1,5.8,Sedentary,8
5350,91.7,98.2,1011.5,0.0,Sedentary,7
5351,73.9,93.8,3796.6,5.4,Sedentary,3
5352,0.0,96.1,19265.7,5.8,Sedentary,1
5353,58.0,98.2,3254.9,6.5,Highly_Active,1
5354,81.0,95.0,15830.8,8.1,Highly_Active,5
5355,85.0,98.0,4042.7,4.8,Active,4
5356,87.8,97.1,4979.8,3.2,Active,10
5357,76.1,99.6,11610.0,6.0,Active,1
5358,52.3,97.0,665.6,5.6,Highly_Active,2
5359,60.5,100.0,10879.2,10.3,Highly_Active,10
5360,77.0,96.7,6252.3,8.3,Sedentary,4
5361,76.7,93.8,5015.5,8.3,Active,10
5362,59.5,96.0,10959.8,3.8,Highly_Active,10
5363,105.0,98.9,6904.2,6.3,Highly_Active,7
5364,92.8,95.5,5015.9,8.1,Sedentary,5
5365,102.7,96.9,10442.0,8.2,Sedentary,7
5366,62.5,95.9,7536.7,5.5,Sedentary,5
5367,70.9,96.7,3746.8,7.2,Sedentary,2
5368,89.4,100.0,644.5,6.6,Active,2
5369,83.7,95.0,20374.8,7.2,Sedentary,9
5370,56.8,97.1,12576.8,7.6,Highly_Active,1
5371,81.4,97.2,11739.4,7.5,Highly_Active,8
5372,54.5,99.0,2214.9,0.0,Highly_Active,3
5373,87.1,92.2,18406.3,4.8,Sedentary,7
5374,92.3,96.7,9760.9,7.4,Highly_Active,6
5375,74.4,95.5,8155.6,4.3,Active,5
5376,63.3,99.0,1685.1,6.7,Highly_Active,4
5377,40.5,100.0,11914.0,4.6,Active,2
5378,54.8,97.6,1149.5,5.4,Active,9
5379,40.0,98.2,27642.8,8.8,Active,6
5380,71.7,96.3,16480.7,6.2,Active,5
5381,61.3,100.0,1999.1,5.9,Highly_Active,2
5382,232.9,96.0,9402.7,7.2,Highly_Active,9
5383,79.0,100.0,2594.1,4.4,Highly_Active,7
5384,76.0,98.6,6113.4,6.4,Sedentary,10
5385,76.4,100.0,11032.7,6.6,Active,2
5386,51.3,100.0,7255.3,6.8,Sedentary,4
5387,99.9,100.0,4291.2,5.3,Active,1
5388,55.8,95.2,9687.4,7.8,Active,10
5389,77.7,98.1,172.6,5.0,Active,8
5390,68.9,96.8,1763.6,7.6,Active,7
5391,73.7,94.8,5780.2,6.1,Highly_Active,4
5392,88.9,96.5,3147.7,6.8,Highly_Active,3
5393,69.6,96.4,1697.7,6.6,Highly_Active,5
5394,64.7,97.8,8102.0,8.7,Active,6
5395,90.9,98.4,3788.0,5.4,Highly_Active,2
5396,68.0,100.0,2398.5,8.1,Sedentary,10
5397,71.5,97.7,11996.9,4.7,Active,10
5398,59.9,99.6,4497.3,4.2,Highly_Active,4
5399,69.0,96.8,9841.8,5.6,Sedentary,10
5400,99.1,97.6,5226.2,7.2,Active,9
5401,91.9,99.9,14034.4,8.1,Active,8
5402,57.0,100.0,10648.2,9.5,Sedentary,6
5403,82.4,98.9,931.6,6.2,Highly_Active,4
5404,81.9,99.6,6732.1,4.7,Highly_Active,5
5405,66.3,98.0,1761.6,7.5,Sedentary,1
5406,78.1,96.0,1219.3,10.4,Active,6
5407,72.8,99.4,6384.9,7.7,Highly_Active,7
5408,85.1,96.1,38818.3,7.0,Highly_Active,2
5409,104.9,98.1,1072.1,7.4,Highly_Active,8
5410,83.0,96.3,1746.1,8.0,Highly_Active,1
5411,68.2,99.5,5493.5,8.2,Sedentary,5
5412,65.8,99.2,4541.3,7.0,Highly_Active,8
5413,76.2,98.2,2984.7,5.6,Active,3
5414,102.6,96.0,5863.6,3.5,Sedentary,6
5415,76.0,97.1,27177.3,4.1,Highly_Active,2
5416,0.0,99.6,5102.0,6.7,Highly_Active,4
5417,83.6,98.3,14745.4,3.6,Sedentary,1
5418,59.5,93.7,11995.9,6.7,Highly_Active,3
5419,98.9,100.0,1098.8,6.8,Sedentary,8
5420,63.3,100.0,22576.6,6.2,Sedentary,2
5421,53.0,97.9,4170.4,5.7,Active,10
5422,89.9,95.8,6958.6,6.9,Highly_Active,10
5423,58.4,100.0,7999.7,6.1,Active,2
5424,68.1,98.7,1507.2,6.0,Highly_Active,2
5425,72.8,100.0,11517.9,10.2,Highly_Active,5
5426,94.1,96.9,23717.1,5.3,Sedentary,6
5427,82.1,96.2,5801.2,8.5,Sedentary,6
5428,55.6,94.7,1469.6,8.1,Active,5
5429,68.8,97.1,17023.3,6.4,Sedentary,8
5430,65.1,95.9,4057.8,0.0,Highly_Active,6
5431,50.6,97.6,19341.0,8.2,Active,5
5432,78.8,98.6,1129.6,4.8,Highly_Active,1
5433,97.7,96.8,6785.3,7.7,Sedentary,5
5434,88.3,96.2,9553.4,0.0,Active,9
5435,83.8,99.2,5723.6,7.5,Sedentary,5
5436,97.6,96.5,30617.5,7.0,Sedentary,1
5437,0.0,99.5,6562.0,7.3,Highly_Active,2
5438,83.8,100.0,13231.5,5.5,Sedentary,1
5439,82.4,96.3,8771.9,7.2,Sedentary,4
5440,67.5,97.6,3183.2,7.6,Highly_Active,5
5441,58.6,95.9,1138.7,5.0,Highly_Active,7
5442,67.0,98.3,644.5,6.9,Highly_Active,1
5443,0.0,98.6,8593.6,5.3,Highly_Active,8
5444,80.1,99.6,25051.3,8.9,Sedentary,6
5445,81.5,100.0,3220.6,8.0,Sedentary,3
5446,45.5,98.6,5055.1,6.1,Active,9
5447,84.1,99.2,67.0,7.4,Highly_Active,7
5448,69.4,98.5,4897.0,5.3,Highly_Active,10
5449,76.2,98.6,11427.6,3.5,Sedentary,9
5450,101.6,96.3,5168.0,8.8,Active,4
5451,97.3,92.5,5227.5,6.2,Sedentary,8
5452,115.0,96.5,6463.8,7.5,Sedentary,3
5453,63.0,98.5,7864.9,9.4,Active,2
5454,232.1,96.1,46.0,5.6,Active,3
5455,68.0,100.0,2091.2,6.6,Highly_Active,9
5456,76.3,98.8,9187.2,6.6,Highly_Active,2
5457,85.8,97.3,17875.8,6.9,Sedentary,7
5458,77.5,98.1,7306.8,7.5,Highly_Active,7
5459,65.9,97.8,11419.1,7.9,Active,10
5460,71.3,100.0,2027.6,6.2,Highly_Active,3
5461,83.2,97.8,6251.3,4.7,Active,1
5462,60.3,100.0,5220.9,8.4,Highly_Active,1
5463,102.1,97.8,388.9,6.8,Highly_Active,9
5464,58.4,98.3,11337.7,7.8,Highly_Active,2
5465,80.4,96.8,5109.8,7.5,Highly_Active,7
5466,74.8,95.7,480.2,8.0,Highly_Active,9
5467,71.1,96.0,5613.4,3.7,Active,6
5468,59.8,98.1,19514.9,5.2,Highly_Active,8
5469,72.0,95.6,183.8,6.3,Highly_Active,5
5470,53.5,97.9,1214.6,9.2,Active,1
5471,83.6,98.6,16298.5,8.7,Highly_Active,6
5472,52.7,97.5,5198.4,6.1,Active,5
5473,81.8,99.7,16220.0,3.1,Highly_Active,2
5474,87.2,99.3,13241.7,10.7,Sedentary,2
5475,94.4,98.8,2021.4,7.6,Sedentary,5
5476,55.5,99.3,7009.5,3.4,Sedentary,4
5477,83.1,96.8,32.9,6.7,Highly_Active,5
5478,63.5,98.5,6254.7,4.3,Sedentary,6
5479,85.6,100.0,3461.0,9.2,Active,8
5480,72.0,97.4,3852.7,6.2,Highly_Active,1
5481,85.3,98.5,1589.6,4.7,Active,4
5482,0.0,95.1,1311.8,7.8,Highly_Active,6
5483,64.0,95.7,919.9,3.6,Highly_Active,8
5484,76.9,100.0,1298.2,9.6,Active,3
5485,91.7,97.4,3908.9,5.4,Sedentary,2
5486,82.5,98.1,7111.6,6.2,Sedentary,9
5487,88.1,97.6,11725.2,9.1,Active,6
5488,72.1,98.6,997.4,6.7,Highly_Active,8
5489,81.7,99.2,9208.9,7.3,Highly_Active,1
5490,98.5,94.2,4128.7,4.0,Highly_Active,4
5491,66.4,96.2,961.6,7.9,Highly_Active,6
5492,61.4,98.6,407.1,8.5,Active,4
5493,76.2,97.3,550.2,6.8,Active,1
5494,68.9,96.6,1414.2,5.8,Highly_Active,10
5495,73.7,98.2,9724.8,3.7,Sedentary,1
5496,0.0,97.2,1864.9,4.3,Active,10
5497,73.4,99.9,1399.2,5.3,Highly_Active,2
5498,57.7,100.0,2012.0,7.1,Active,10
5499,0.0,96.6,20262.0,8.4,Active,8
5500,81.8,96.0,8218.8,4.7,Sedentary,2
5501,0.0,99.2,793.5,0.0,Highly_Active,7
5502,60.8,100.0,8073.2,5.5,Active,7
5503,43.8,96.9,1219.7,5.4,Sedentary,7
5504,95.8,97.9,5317.9,5.4,Sedentary,3
5505,66.4,98.3,8387.6,4.4,Highly_Active,8
5506,90.0,99.5,7486.1,5.2,Highly_Active,7
5507,59.6,97.6,14907.1,8.5,Active,1
5508,73.4,98.4,10453.2,6.3,Active,7
5509,91.3,93.7,8917.6,6.7,Active,7
5510,82.0,95.7,10854.9,8.5,Active,7
5511,63.7,97.4,1889.5,5.0,Active,2
5512,0.0,98.1,20976.6,5.9,Sedentary,8
5513,0.0,99.6,4971.6,4.2,Highly_Active,10
5514,60.6,98.0,1706.7,7.0,Highly_Active,6
5515,71.2,96.0,7734.8,7.0,Active,3
5516,68.5,97.8,12481.8,6.8,Active,4
5517,87.0,96.9,3285.8,5.6,Sedentary,3
5518,94.3,96.1,1645.4,5.1,Active,8
5519,55.0,96.7,10707.9,5.9,Sedentary,5
5520,74.8,98.6,16308.8,8.6,Sedentary,10
5521,73.7,100.0,3122.1,7.8,Highly_Active,8
5522,83.4,95.7,17497.1,5.3,Highly_Active,6
5523,76.4,98.5,9133.2,4.6,Active,8
5524,97.8,96.6,13364.1,7.7,Active,6
5525,83.6,96.3,1367.5,6.1,Sedentary,8
5526,0.0,98.9,11778.4,9.5,Highly_Active,4
5527,53.0,95.4,1091.8,6.7,Active,2
5528,59.8,100.0,18449.2,5.2,Highly_Active,9
5529,40.0,98.1,7845.2,4.8,Active,3
5530,78.0,94.4,7524.5,6.8,Active,3
5531,62.8,97.7,1289.5,6.8,Sedentary,9
5532,66.1,97.4,8990.4,4.4,Active,2
5533,76.1,97.5,5462.3,0.0,Active,10
5534,74.4,95.1,14137.0,5.4,Active,9
5535,80.0,97.2,12588.4,6.7,Highly_Active,1
5536,84.0,100.0,8438.7,3.9,Highly_Active,3
5537,78.2,99.1,1221.6,8.6,Sedentary,3
5538,64.9,97.2,11156.2,6.6,Active,8
5539,75.0,98.8,2377.9,7.3,Sedentary,5
5540,73.7,100.0,10768.2,4.4,Sedentary,2
5541,77.9,96.4,32052.6,7.0,Highly_Active,2
5542,71.3,95.4,1908.7,9.2,Active,4
5543,77.9,99.9,346.8,5.8,Active,8
5544,83.4,100.0,1115.7,6.4,Active,8
5545,73.2,99.0,2150.8,6.1,Highly_Active,5
5546,123.3,98.9,12991.0,6.1,Highly_Active,8
5547,53.6,99.1,6188.4,8.3,Highly_Active,2
5548,0.0,100.0,995.7,6.8,Highly_Active,2
5549,103.5,98.0,8853.4,5.0,Active,7
5550,65.8,97.0,1417.5,4.3,Sedentary,5
5551,60.1,95.1,22830.3,4.6,Sedentary,6
5552,83.9,98.2,7364.1,3.9,Active,1
5553,61.5,94.3,612.1,4.1,Active,5
5554,77.9,98.6,10061.1,5.4,Sedentary,10
5555,73.3,99.8,3689.4,7.9,Highly_Active,1
5556,92.5,97.9,532.5,7.4,Active,1
5557,61.1,97.9,1123.6,5.2,Highly_Active,8
5558,98.6,94.4,7996.7,7.8,Highly_Active,1
5559,79.6,99.5,4718.7,5.9,Active,10
5560,69.0,97.0,11222.6,8.8,Highly_Active,8
5561,83.7,96.0,1901.7,8.6,Active,3
5562,90.5,98.4,4815.8,6.9,Highly_Active,10
5563,101.2,98.3,8595.2,5.1,Highly_Active,1
5564,59.7,97.4,962.6,7.6,Active,7
5565,62.8,96.8,5317.2,6.3,Active,8
5566,75.5,98.2,9862.3,8.8,Active,10
5567,55.6,98.5,8333.1,5.5,Sedentary,6
5568,75.4,100.0,1412.0,6.9,Sedentary,5
5569,68.5,100.0,2516.7,4.3,Highly_Active,10
5570,77.5,93.8,8087.7,6.2,Active,8
5571,67.5,98.4,1581.0,6.0,Highly_Active,2
5572,78.5,100.0,218.7,10.3,Sedentary,6
5573,89.8,97.1,58.0,6.2,Active,3
5574,100.8,97.8,5648.8,4.4,Sedentary,8
5575,83.7,98.5,281.1,6.1,Active,6
5576,86.9,98.6,9673.0,0.0,Active,2
5577,54.2,100.0,4270.8,6.4,Active,9
5578,77.4,100.0,8335.2,7.3,Sedentary,4
5579,56.9,99.9,1798.9,4.7,Sedentary,1
5580,101.3,100.0,1187.4,9.4,Sedentary,9
5581,72.7,99.5,1521.2,6.0,Highly_Active,1
5582,78.8,99.0,7134.4,7.9,Highly_Active,9
5583,63.2,99.8,5311.8,7.0,Highly_Active,7
5584,52.2,96.4,16845.6,6.2,Highly_Active,8
5585,68.3,98.3,13564.6,6.6,Active,3
5586,65.4,96.2,343.7,6.4,Active,5
5587,57.1,100.0,1187.5,6.0,Active,4
5588,83.6,98.0,4183.4,6.1,Highly_Active,2
5589,62.4,99.4,3854.9,4.4,Highly_Active,9
5590,62.4,99.9,5086.0,4.7,Highly_Active,6
5591,83.6,97.8,6324.6,4.1,Highly_Active,3
5592,40.0,97.6,4994.6,6.8,Highly_Active,7
5593,62.0,95.2,1514.4,8.0,Sedentary,2
5594,90.5,99.0,17580.5,7.7,Highly_Active,7
5595,68.5,97.9,1391.2,8.0,Active,6
5596,57.5,98.7,215.8,5.1,Highly_Active,2
5597,40.0,96.9,13797.3,7.4,Active,3
5598,74.4,93.4,4442.9,7.7,Sedentary,10
5599,79.8,100.0,671.8,8.9,Highly_Active,2
5600,63.9,95.5,2137.6,3.7,Highly_Active,8
5601,54.1,98.4,1515.9,8.1,Sedentary,6
5602,49.2,100.0,8907.4,6.5,Highly_Active,9
5603,51.7,93.5,928.6,7.6,Sedentary,7
5604,72.0,97.8,10808.9,6.8,Active,2
5605,101.9,96.8,8819.4,6.1,Highly_Active,2
5606,81.9,100.0,14056.6,5.9,Highly_Active,8
5607,61.0,97.7,5292.9,6.1,Sedentary,4
5608,99.6,100.0,2897.9,5.1,Sedentary,5
5609,62.9,100.0,7829.9,7.3,Sedentary,6
5610,64.7,97.7,1726.2,6.2,Highly_Active,6
5611,90.5,97.8,3230.0,8.0,Highly_Active,2
5612,60.1,97.4,7142.4,6.4,Highly_Active,7
5613,78.0,98.9,556.0,7.2,Sedentary,6
5614,67.8,97.6,7182.2,6.6,Highly_Active,6
5615,96.1,98.0,5269.8,6.7,Active,10
5616,83.5,98.9,3531.6,8.3,Active,7
5617,75.2,98.9,8666.2,0.0,Highly_Active,3
5618,63.3,96.7,3575.9,4.6,Active,3
5619,57.5,97.9,1056.1,3.7,Active,8
5620,86.4,100.0,11379.1,4.5,Sedentary,5
5621,76.1,96.7,322.0,8.0,Active,1
5622,51.6,94.5,12887.3,4.8,Sedentary,8
5623,67.2,95.8,2918.7,10.1,Active,5
5624,50.9,93.7,1749.9,7.8,Sedentary,4
5625,57.7,98.9,306.0,7.0,Sedentary,3
5626,89.2,99.2,17662.5,5.9,Sedentary,4
5627,94.9,97.1,1954.0,7.3,Sedentary,4
5628,91.9,95.0,1365.1,7.1,Active,10
5629,93.7,99.0,559.2,6.9,Active,5
5630,64.6,98.2,3593.1,6.5,Active,1
5631,40.0,98.9,8612.5,6.0,Sedentary,2
5632,77.4,100.0,5767.5,5.2,Highly_Active,6
5633,0.0,100.0,5021.8,7.6,Highly_Active,5
5634,81.7,100.0,5996.6,5.1,Highly_Active,4
5635,83.0,96.0,6580.2,6.8,Sedentary,6
5636,81.0,97.2,12785.6,7.1,Sedentary,7
5637,74.9,100.0,8183.2,9.4,Active,3
5638,79.1,97.6,13613.9,7.2,Highly_Active,6
5639,70.7,100.0,159.5,6.3,Highly_Active,4
5640,65.2,95.3,1282.9,6.2,Active,2
5641,85.3,97.7,7422.5,3.2,Sedentary,2
5642,66.4,96.7,16428.0,5.2,Active,4
5643,99.1,96.4,5259.8,5.8,Sedentary,10
5644,63.0,100.0,14308.6,5.5,Active,2
5645,66.2,96.1,11456.7,7.9,Highly_Active,5
5646,97.0,100.0,454.6,5.8,Highly_Active,1
5647,74.5,100.0,351.7,5.8,Sedentary,3
5648,93.2,98.4,6017.2,5.3,Sedentary,1
5649,61.7,97.3,1599.6,4.8,Highly_Active,4
5650,76.7,99.0,4650.3,8.1,Highly_Active,10
5651,78.9,95.4,763.1,7.0,Highly_Active,5
5652,75.9,95.0,10548.3,7.2,Sedentary,3
5653,79.9,98.9,4020.2,5.1,Sedentary,2
5654,69.4,99.1,3638.0,7.2,Highly_Active,7
5655,111.1,96.4,642.6,7.6,Active,8
5656,64.7,97.4,3424.5,4.9,Active,8
5657,78.1,98.0,755.4,6.7,Active,3
5658,58.1,100.0,1649.9,9.2,Highly_Active,1
5659,60.2,99.4,8654.5,6.4,Highly_Active,2
5660,83.1,98.5,5099.6,7.1,Active,8
5661,61.3,100.0,4040.6,7.7,Active,2
5662,58.7,99.7,7913.2,5.7,Active,7
5663,0.0,98.6,2992.8,6.5,Active,3
5664,68.8,98.5,7763.6,6.3,Sedentary,7
5665,80.4,98.6,6050.8,7.0,Active,9
5666,58.9,96.3,12257.2,8.8,Highly_Active,6
5667,42.9,98.0,1955.3,3.1,Active,9
5668,66.6,98.6,3616.8,6.9,Active,8
5669,72.6,98.0,994.2,7.5,Sedentary,4
5670,81.1,98.8,1794.6,4.3,Active,3
5671,53.8,98.2,13307.2,7.3,Active,8
5672,73.5,97.9,11852.7,6.5,Sedentary,10
